t,stamp,mug_elara,tablet_elara,laptop_elara,phone_elara,keys_elara,wallet_elara,book_elara,water_bottle_elara,remote_elara,charger_elara,backpack_elara,jacket_elara,headphones_elara,glasses_elara,notebook_elara,pen_elara,medication_bottle_elara,blanket_elara,towel_elara,lunchbox_elara
24660,d17 Thu 03:00,sink_k1,coffee_table_l1,entry_table_e1,bed_b1,person:resident_1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,cupboard_k1,desk_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,counter_k1
24720,d17 Thu 04:00,sink_k1,coffee_table_l1,entry_table_e1,bed_b1,person:resident_1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,cupboard_k1,desk_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,counter_k1
24780,d17 Thu 05:00,sink_k1,coffee_table_l1,entry_table_e1,bed_b1,person:resident_1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,cupboard_k1,desk_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,counter_k1
24840,d17 Thu 06:00,sink_k1,coffee_table_l1,entry_table_e1,bed_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,sink_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,bedroom_floor_b1,cupboard_k1,desk_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,counter_k1
24900,d17 Thu 07:00,sink_k1,counter_k1,entry_table_e1,bed_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,bedroom_floor_b1,cupboard_k1,desk_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,counter_k1
24960,d17 Thu 08:00,sink_k1,coffee_table_l1,entry_table_e1,bed_b1,desk_b1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,cupboard_k1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25020,d17 Thu 09:00,sink_k1,coffee_table_l1,entry_table_e1,bed_b1,desk_b1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,cupboard_k1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25080,d17 Thu 10:00,sink_k1,coffee_table_l1,entry_table_e1,bed_b1,desk_b1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,cupboard_k1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25140,d17 Thu 11:00,sink_k1,coffee_table_l1,entry_table_e1,bed_b1,desk_b1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,cupboard_k1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25200,d17 Thu 12:00,sink_k1,coffee_table_l1,entry_table_e1,bed_b1,desk_b1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,cupboard_k1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25260,d17 Thu 13:00,sink_k1,coffee_table_l1,entry_table_e1,bed_b1,desk_b1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,cupboard_k1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25320,d17 Thu 14:00,bed_b1,coffee_table_l1,entry_table_e1,bed_b1,bed_b1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,bed_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,cupboard_k1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25380,d17 Thu 15:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,bed_b1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25440,d17 Thu 16:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25500,d17 Thu 17:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25560,d17 Thu 18:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25620,d17 Thu 19:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25680,d17 Thu 20:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,cupboard_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25740,d17 Thu 21:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,cupboard_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25800,d17 Thu 22:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,cupboard_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25860,d17 Thu 23:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,cupboard_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25920,d18 Fri 00:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,cupboard_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
25980,d18 Fri 01:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,cupboard_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
26040,d18 Fri 02:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,cupboard_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
26100,d18 Fri 03:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,cupboard_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
26160,d18 Fri 04:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,cupboard_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
26220,d18 Fri 05:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,cupboard_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
26280,d18 Fri 06:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,cupboard_k1,counter_k1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
26340,d18 Fri 07:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_table_e1,entry_hook_e1,nightstand_b1,counter_k1,counter_k1,nightstand_b1,entry_hook_e1,bedroom_floor_b1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
26400,d18 Fri 08:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,counter_k1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,bathroom_shelf_ba1,cupboard_k1
26460,d18 Fri 09:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,desk_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
26520,d18 Fri 10:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
26580,d18 Fri 11:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
26640,d18 Fri 12:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
26700,d18 Fri 13:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
26760,d18 Fri 14:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
26820,d18 Fri 15:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
26880,d18 Fri 16:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,desk_b1,entry_hook_e1,nightstand_b1,counter_k1,bed_b1,nightstand_b1,bed_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
26940,d18 Fri 17:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27000,d18 Fri 18:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27060,d18 Fri 19:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27120,d18 Fri 20:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27180,d18 Fri 21:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27240,d18 Fri 22:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27300,d18 Fri 23:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27360,d19 Sat 00:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27420,d19 Sat 01:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,nightstand_b1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27480,d19 Sat 02:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,sink_k1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27540,d19 Sat 03:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,sink_k1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27600,d19 Sat 04:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,sink_k1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27660,d19 Sat 05:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,sink_k1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27720,d19 Sat 06:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,sink_k1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27780,d19 Sat 07:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,person:resident_1,entry_hook_e1,nightstand_b1,sink_k1,bed_b1,nightstand_b1,bed_b1,person:resident_1,bedroom_floor_b1,sink_k1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27840,d19 Sat 08:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,sink_k1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
27900,d19 Sat 09:00,sink_k1,counter_k1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,nightstand_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,sink_k1,nightstand_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,counter_k1
27960,d19 Sat 10:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,bed_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,desk_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28020,d19 Sat 11:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,bed_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,desk_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28080,d19 Sat 12:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,bed_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,desk_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28140,d19 Sat 13:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,bed_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,desk_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28200,d19 Sat 14:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,bed_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,desk_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28260,d19 Sat 15:00,sink_k1,coffee_table_l1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,bed_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,desk_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28320,d19 Sat 16:00,sink_k1,coffee_table_l1,entry_table_e1,bed_b1,entry_hook_e1,entry_hook_e1,bed_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,nightstand_b1,desk_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28380,d19 Sat 17:00,bedroom_floor_b1,coffee_table_l1,entry_table_e1,desk_b1,person:resident_1,entry_hook_e1,desk_b1,person:resident_1,bed_b1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,nightstand_b1,desk_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28440,d19 Sat 18:00,sink_k1,coffee_table_l1,entry_table_e1,desk_b1,entry_hook_e1,entry_hook_e1,desk_b1,counter_k1,bed_b1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,nightstand_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28500,d19 Sat 19:00,sink_k1,coffee_table_l1,entry_table_e1,desk_b1,entry_hook_e1,entry_hook_e1,armchair_l1,counter_k1,armchair_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,armchair_l1,armchair_l1,armchair_l1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28560,d19 Sat 20:00,sink_k1,coffee_table_l1,entry_table_e1,desk_b1,entry_hook_e1,entry_hook_e1,armchair_l1,counter_k1,armchair_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,armchair_l1,armchair_l1,armchair_l1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28620,d19 Sat 21:00,sink_k1,coffee_table_l1,entry_table_e1,desk_b1,entry_hook_e1,entry_hook_e1,armchair_l1,counter_k1,armchair_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,armchair_l1,armchair_l1,armchair_l1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28680,d19 Sat 22:00,sink_k1,coffee_table_l1,entry_table_e1,desk_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,bedroom_floor_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28740,d19 Sat 23:00,sink_k1,coffee_table_l1,entry_table_e1,desk_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,bedroom_floor_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28800,d20 Sun 00:00,sink_k1,coffee_table_l1,entry_table_e1,desk_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,bedroom_floor_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28860,d20 Sun 01:00,sink_k1,coffee_table_l1,entry_table_e1,desk_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,bedroom_floor_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28920,d20 Sun 02:00,sink_k1,coffee_table_l1,entry_table_e1,desk_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,bedroom_floor_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
28980,d20 Sun 03:00,sink_k1,coffee_table_l1,entry_table_e1,desk_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,bedroom_floor_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
29040,d20 Sun 04:00,sink_k1,coffee_table_l1,entry_table_e1,desk_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,bedroom_floor_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
29100,d20 Sun 05:00,sink_k1,coffee_table_l1,entry_table_e1,desk_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,bedroom_floor_b1,nightstand_b1,bed_b1,towel_rack_ba1,cupboard_k1
29160,d20 Sun 06:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,bedroom_floor_b1,nightstand_b1,bed_b1,counter_k1,cupboard_k1
29220,d20 Sun 07:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,bedroom_floor_b1,nightstand_b1,bed_b1,counter_k1,counter_k1
29280,d20 Sun 08:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,bedroom_floor_b1,nightstand_b1,bed_b1,counter_k1,counter_k1
29340,d20 Sun 09:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,desk_b1,bedroom_floor_b1,nightstand_b1,bed_b1,counter_k1,counter_k1
29400,d20 Sun 10:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,bedroom_floor_b1,bedroom_floor_b1,nightstand_b1,bed_b1,counter_k1,counter_k1
