t,stamp,laptop_mara,phone_mara,keys_mara,wallet_mara,backpack_mara,jacket_mara,headphones_mara,glasses_mara,charger_mara,notebook_mara,pen_mara,lunchbox_mara,water_bottle_mara,umbrella_mara,mug_mara,mug_shared_1,bowl_shared_1,bowl_shared_2,plate_shared_1,plate_shared_2,book_mara,tablet_mara,remote_shared_1,blanket_mara,yoga_mat_mara,towel_mara,laundry_basket_mara,vacuum_cleaner_shared_1,pot_shared_1,pan_shared_1,hairbrush_mara,makeup_kit_mara,medication_bottle_mara,suitcase_mara,watering_can_mara
9780,d06 Sun 19:00,kitchen_table_k1,nightstand_b1,counter_k1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,cupboard_k1,counter_k1,counter_k1,couch_l1,entry_floor_e1,coffee_table_l1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,chair_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
9840,d06 Sun 20:00,kitchen_table_k1,nightstand_b1,counter_k1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,cupboard_k1,counter_k1,counter_k1,couch_l1,entry_floor_e1,coffee_table_l1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,chair_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
9900,d06 Sun 21:00,kitchen_table_k1,nightstand_b1,counter_k1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,cupboard_k1,counter_k1,counter_k1,couch_l1,entry_floor_e1,coffee_table_l1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,chair_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
9960,d06 Sun 22:00,kitchen_table_k1,nightstand_b1,counter_k1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,cupboard_k1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,coffee_table_l1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,chair_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
10020,d06 Sun 23:00,kitchen_table_k1,nightstand_b1,counter_k1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,cupboard_k1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,coffee_table_l1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,chair_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
10080,d07 Mon 00:00,kitchen_table_k1,nightstand_b1,counter_k1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,cupboard_k1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,coffee_table_l1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,chair_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
10140,d07 Mon 01:00,kitchen_table_k1,nightstand_b1,counter_k1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,cupboard_k1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,coffee_table_l1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,chair_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
10200,d07 Mon 02:00,kitchen_table_k1,nightstand_b1,counter_k1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,cupboard_k1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,coffee_table_l1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,chair_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
10260,d07 Mon 03:00,kitchen_table_k1,nightstand_b1,counter_k1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,cupboard_k1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,coffee_table_l1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,chair_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
10320,d07 Mon 04:00,kitchen_table_k1,nightstand_b1,counter_k1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,cupboard_k1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,coffee_table_l1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,chair_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
10380,d07 Mon 05:00,kitchen_table_k1,nightstand_b1,counter_k1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,cupboard_k1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,coffee_table_l1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,chair_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
10440,d07 Mon 06:00,kitchen_table_k1,nightstand_b1,counter_k1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,cupboard_k1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,counter_k1,cupboard_k1,entry_table_e1,kitchen_table_k1,sink_k1,kitchen_table_k1,person:resident_1,chair_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,counter_k1,bedroom_floor_b1,couch_l1
10500,d07 Mon 07:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
10560,d07 Mon 08:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
10620,d07 Mon 09:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
10680,d07 Mon 10:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
10740,d07 Mon 11:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
10800,d07 Mon 12:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
10860,d07 Mon 13:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
10920,d07 Mon 14:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
10980,d07 Mon 15:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
11040,d07 Mon 16:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
11100,d07 Mon 17:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,sink_k1,kitchen_table_k1,entry_floor_e1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,counter_k1,bedroom_floor_b1,couch_l1
11160,d07 Mon 18:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,sink_k1,kitchen_table_k1,entry_floor_e1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,counter_k1,bedroom_floor_b1,couch_l1
11220,d07 Mon 19:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,counter_k1,kitchen_table_k1,entry_floor_e1,dish_rack_k1,cupboard_k1,entry_table_e1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,counter_k1,bedroom_floor_b1,couch_l1
11280,d07 Mon 20:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,counter_k1,kitchen_table_k1,entry_floor_e1,dish_rack_k1,cupboard_k1,entry_table_e1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
11340,d07 Mon 21:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,counter_k1,kitchen_table_k1,entry_floor_e1,dish_rack_k1,cupboard_k1,entry_table_e1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
11400,d07 Mon 22:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,counter_k1,nightstand_b1,entry_floor_e1,dish_rack_k1,cupboard_k1,entry_table_e1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
11460,d07 Mon 23:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,counter_k1,nightstand_b1,entry_floor_e1,dish_rack_k1,cupboard_k1,entry_table_e1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
11520,d08 Tue 00:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,counter_k1,nightstand_b1,entry_floor_e1,dish_rack_k1,cupboard_k1,entry_table_e1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
11580,d08 Tue 01:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,counter_k1,nightstand_b1,entry_floor_e1,dish_rack_k1,cupboard_k1,entry_table_e1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
11640,d08 Tue 02:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,counter_k1,nightstand_b1,entry_floor_e1,dish_rack_k1,cupboard_k1,entry_table_e1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
11700,d08 Tue 03:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,counter_k1,nightstand_b1,entry_floor_e1,dish_rack_k1,cupboard_k1,entry_table_e1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
11760,d08 Tue 04:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,counter_k1,nightstand_b1,entry_floor_e1,dish_rack_k1,cupboard_k1,entry_table_e1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
11820,d08 Tue 05:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,counter_k1,nightstand_b1,entry_floor_e1,dish_rack_k1,cupboard_k1,entry_table_e1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
11880,d08 Tue 06:00,kitchen_table_k1,chair_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,kitchen_table_k1,counter_k1,nightstand_b1,entry_floor_e1,counter_k1,cupboard_k1,entry_table_e1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
11940,d08 Tue 07:00,kitchen_table_k1,chair_k1,entry_table_e1,entry_table_e1,person:resident_1,entry_hook_e1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,person:resident_1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,counter_k1,cupboard_k1,entry_table_e1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,couch_l1,sink_k1,couch_l1,person:resident_1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1,sink_k1,counter_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
12000,d08 Tue 08:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,counter_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
12060,d08 Tue 09:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,counter_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
12120,d08 Tue 10:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,counter_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
12180,d08 Tue 11:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,counter_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
12240,d08 Tue 12:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,counter_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
12300,d08 Tue 13:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,entry_table_e1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,sink_k1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,counter_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
