t,stamp,laptop_mara,phone_mara,keys_mara,wallet_mara,backpack_mara,jacket_mara,headphones_mara,glasses_mara,charger_mara,notebook_mara,pen_mara,lunchbox_mara,water_bottle_mara,umbrella_mara,mug_mara,mug_shared_1,bowl_shared_1,bowl_shared_2,plate_shared_1,plate_shared_2,book_mara,tablet_mara,remote_shared_1,blanket_mara,yoga_mat_mara,towel_mara,laundry_basket_mara,vacuum_cleaner_shared_1,pot_shared_1,pan_shared_1,hairbrush_mara,makeup_kit_mara,medication_bottle_mara,suitcase_mara,watering_can_mara
15360,d10 Thu 16:00,bedroom,kitchen,entry,entry,entry,entry,bathroom,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,kitchen,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
15420,d10 Thu 17:00,bedroom,kitchen,entry,entry,entry,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
15480,d10 Thu 18:00,bedroom,kitchen,entry,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
15540,d10 Thu 19:00,bedroom,kitchen,entry,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
15600,d10 Thu 20:00,bedroom,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,kitchen,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
15660,d10 Thu 21:00,bedroom,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,kitchen,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
15720,d10 Thu 22:00,bedroom,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,kitchen,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
15780,d10 Thu 23:00,bedroom,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,kitchen,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
15840,d11 Fri 00:00,bedroom,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,kitchen,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
15900,d11 Fri 01:00,bedroom,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
15960,d11 Fri 02:00,bedroom,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16020,d11 Fri 03:00,bedroom,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16080,d11 Fri 04:00,bedroom,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16140,d11 Fri 05:00,bedroom,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16200,d11 Fri 06:00,bedroom,bedroom,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16260,d11 Fri 07:00,bedroom,bedroom,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16320,d11 Fri 08:00,bedroom,bedroom,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16380,d11 Fri 09:00,kitchen,bedroom,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16440,d11 Fri 10:00,kitchen,living,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16500,d11 Fri 11:00,kitchen,living,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16560,d11 Fri 12:00,kitchen,living,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16620,d11 Fri 13:00,kitchen,living,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16680,d11 Fri 14:00,kitchen,living,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,living,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16740,d11 Fri 15:00,kitchen,living,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16800,d11 Fri 16:00,kitchen,living,entry,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16860,d11 Fri 17:00,kitchen,living,entry,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16920,d11 Fri 18:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
16980,d11 Fri 19:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
17040,d11 Fri 20:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
17100,d11 Fri 21:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
17160,d11 Fri 22:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
17220,d11 Fri 23:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
17280,d12 Sat 00:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
17340,d12 Sat 01:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
17400,d12 Sat 02:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
17460,d12 Sat 03:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
17520,d12 Sat 04:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
17580,d12 Sat 05:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
17640,d12 Sat 06:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
17700,d12 Sat 07:00,kitchen,living,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
17760,d12 Sat 08:00,kitchen,bedroom,kitchen,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,kitchen,bedroom,living
17820,d12 Sat 09:00,kitchen,bedroom,kitchen,entry,kitchen,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,kitchen,bedroom,living
17880,d12 Sat 10:00,kitchen,bedroom,kitchen,entry,kitchen,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,kitchen,bedroom,living
17940,d12 Sat 11:00,kitchen,bedroom,kitchen,entry,kitchen,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,kitchen,bedroom,living
18000,d12 Sat 12:00,kitchen,bedroom,kitchen,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,kitchen,bedroom,living
18060,d12 Sat 13:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,kitchen,bedroom,living
18120,d12 Sat 14:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,kitchen,bedroom,living
18180,d12 Sat 15:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,kitchen,bedroom,living
18240,d12 Sat 16:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,kitchen,bedroom,living
18300,d12 Sat 17:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,kitchen,bedroom,living
18360,d12 Sat 18:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,kitchen,bedroom,living
18420,d12 Sat 19:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,kitchen,bedroom,living
18480,d12 Sat 20:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
18540,d12 Sat 21:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
18600,d12 Sat 22:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bedroom,bedroom,living
18660,d12 Sat 23:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bedroom,bedroom,living
18720,d13 Sun 00:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bedroom,bedroom,living
18780,d13 Sun 01:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bedroom,bedroom,living
18840,d13 Sun 02:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bedroom,bedroom,living
18900,d13 Sun 03:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bedroom,bedroom,living
18960,d13 Sun 04:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bedroom,bedroom,living
19020,d13 Sun 05:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bedroom,bedroom,living
19080,d13 Sun 06:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bedroom,bedroom,living
19140,d13 Sun 07:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bedroom,bedroom,living
19200,d13 Sun 08:00,outside,outside,outside,outside,outside,outside,outside,bedroom,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,kitchen,outside,kitchen,outside,living
19260,d13 Sun 09:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,living,living,living,living,living,bedroom,bedroom,entry,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom,living
19320,d13 Sun 10:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,living,living,living,living,living,bedroom,bedroom,entry,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom,living
