t,stamp,mug_1,mug_2,laptop_leo,phone_maya,keys_leo,book_jade,water_bottle_maya,remote_shared,charger_maya,backpack_maya,jacket_leo,headphones_leo,glasses_sam,notebook_jade,pen_jade,medication_bottle_sam,gaming_controller_sam,umbrella_jade,wallet_jade
27540,d19 Sat 03:00,sink_k1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
27600,d19 Sat 04:00,sink_k1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
27660,d19 Sat 05:00,sink_k1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
27720,d19 Sat 06:00,sink_k1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
27780,d19 Sat 07:00,sink_k1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
27840,d19 Sat 08:00,sink_k1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
27900,d19 Sat 09:00,sink_k1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
27960,d19 Sat 10:00,desk_b1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28020,d19 Sat 11:00,desk_b1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28080,d19 Sat 12:00,desk_b1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28140,d19 Sat 13:00,desk_b1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28200,d19 Sat 14:00,sink_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,desk_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28260,d19 Sat 15:00,sink_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,desk_b1,desk_b3,desk_b4,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28320,d19 Sat 16:00,sink_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,desk_b1,desk_b3,desk_b4,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28380,d19 Sat 17:00,counter_k1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,coffee_table_l1,desk_b1,desk_b2,couch_l1,desk_b1,desk_b3,desk_b4,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28440,d19 Sat 18:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28500,d19 Sat 19:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28560,d19 Sat 20:00,sink_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28620,d19 Sat 21:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28680,d19 Sat 22:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28740,d19 Sat 23:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28800,d20 Sun 00:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28860,d20 Sun 01:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28920,d20 Sun 02:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
28980,d20 Sun 03:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29040,d20 Sun 04:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29100,d20 Sun 05:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29160,d20 Sun 06:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29220,d20 Sun 07:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29280,d20 Sun 08:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29340,d20 Sun 09:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29400,d20 Sun 10:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29460,d20 Sun 11:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29520,d20 Sun 12:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29580,d20 Sun 13:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29640,d20 Sun 14:00,counter_k1,counter_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,coffee_table_l1,desk_b1,desk_b2,couch_l1,desk_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
29700,d20 Sun 15:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29760,d20 Sun 16:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29820,d20 Sun 17:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29880,d20 Sun 18:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
29940,d20 Sun 19:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
30000,d20 Sun 20:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
30060,d20 Sun 21:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
30120,d20 Sun 22:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
30180,d20 Sun 23:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,desk_b1,desk_b3,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
