t,stamp,laptop_mara,phone_mara,keys_mara,wallet_mara,backpack_mara,charger_mara,headphones_mara,notebook_mara,pen_mara,mug_mara,water_bottle_mara,glasses_mara,book_mara,jacket_mara,umbrella_mara,lunchbox_mara,yoga_mat_mara,gaming_controller_mara,remote_shared_1,blanket_shared_1,plate_shared_1,bowl_shared_1,mug_shared_1,pot_shared_1,pan_shared_1,laundry_basket_mara,towel_mara,vacuum_cleaner_shared_1,watering_can_mara,hairbrush_mara,medication_bottle_mara,suitcase_mara
26820,d18 Fri 15:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,bedroom,kitchen,kitchen,bedroom,kitchen,bedroom,kitchen,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
26880,d18 Fri 16:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,bedroom,kitchen,kitchen,bedroom,kitchen,bedroom,kitchen,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
26940,d18 Fri 17:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,bedroom,kitchen,kitchen,bedroom,kitchen,bedroom,kitchen,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
27000,d18 Fri 18:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,bedroom,kitchen,kitchen,bedroom,kitchen,bedroom,kitchen,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
27060,d18 Fri 19:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27120,d18 Fri 20:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27180,d18 Fri 21:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27240,d18 Fri 22:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27300,d18 Fri 23:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27360,d19 Sat 00:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27420,d19 Sat 01:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27480,d19 Sat 02:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27540,d19 Sat 03:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27600,d19 Sat 04:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27660,d19 Sat 05:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27720,d19 Sat 06:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27780,d19 Sat 07:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27840,d19 Sat 08:00,bedroom,bedroom,kitchen,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
27900,d19 Sat 09:00,bedroom,bedroom,kitchen,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
27960,d19 Sat 10:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28020,d19 Sat 11:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28080,d19 Sat 12:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28140,d19 Sat 13:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28200,d19 Sat 14:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28260,d19 Sat 15:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28320,d19 Sat 16:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28380,d19 Sat 17:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28440,d19 Sat 18:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28500,d19 Sat 19:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28560,d19 Sat 20:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28620,d19 Sat 21:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28680,d19 Sat 22:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28740,d19 Sat 23:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28800,d20 Sun 00:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28860,d20 Sun 01:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28920,d20 Sun 02:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
28980,d20 Sun 03:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
29040,d20 Sun 04:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
29100,d20 Sun 05:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
29160,d20 Sun 06:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
29220,d20 Sun 07:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
29280,d20 Sun 08:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
29340,d20 Sun 09:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
29400,d20 Sun 10:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
29460,d20 Sun 11:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
29520,d20 Sun 12:00,bedroom,outside,outside,outside,outside,bedroom,kitchen,kitchen,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,outside,outside
29580,d20 Sun 13:00,bedroom,living,entry,kitchen,entry,bedroom,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,kitchen
29640,d20 Sun 14:00,bedroom,living,entry,bedroom,entry,bedroom,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,living,entry,bedroom,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
29700,d20 Sun 15:00,bedroom,living,entry,living,entry,bedroom,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,living,entry,living,living,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,living
29760,d20 Sun 16:00,bedroom,living,entry,kitchen,entry,bedroom,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,kitchen
29820,d20 Sun 17:00,bedroom,living,entry,kitchen,entry,bedroom,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,kitchen
29880,d20 Sun 18:00,bedroom,living,entry,kitchen,entry,bedroom,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,kitchen
29940,d20 Sun 19:00,bedroom,living,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,kitchen,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,kitchen
30000,d20 Sun 20:00,bedroom,living,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,kitchen,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,kitchen
30060,d20 Sun 21:00,bedroom,living,entry,bedroom,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,kitchen,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
30120,d20 Sun 22:00,bedroom,living,entry,bedroom,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,kitchen,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
30180,d20 Sun 23:00,bedroom,living,entry,bedroom,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,kitchen,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
30240,d21 Mon 00:00,bedroom,living,entry,bedroom,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,kitchen,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
30300,d21 Mon 01:00,bedroom,living,entry,bedroom,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,kitchen,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
30360,d21 Mon 02:00,bedroom,living,entry,bedroom,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,kitchen,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
30420,d21 Mon 03:00,bedroom,living,entry,bedroom,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,kitchen,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
30480,d21 Mon 04:00,bedroom,living,entry,bedroom,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,kitchen,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
30540,d21 Mon 05:00,bedroom,living,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,kitchen,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
30600,d21 Mon 06:00,bedroom,living,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,kitchen
30660,d21 Mon 07:00,bedroom,living,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,kitchen
30720,d21 Mon 08:00,bedroom,living,entry,kitchen,entry,bedroom,bedroom,bedroom,kitchen,bedroom,kitchen,bedroom,living,entry,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
30780,d21 Mon 09:00,bedroom,living,entry,kitchen,entry,bedroom,bedroom,bedroom,kitchen,bedroom,kitchen,bedroom,living,entry,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
30840,d21 Mon 10:00,bedroom,bedroom,entry,kitchen,bedroom,kitchen,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,living,entry,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
30900,d21 Mon 11:00,bedroom,bedroom,entry,kitchen,bedroom,kitchen,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,living,entry,kitchen,bedroom,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
30960,d21 Mon 12:00,bedroom,kitchen,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,kitchen
31020,d21 Mon 13:00,bedroom,kitchen,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,bedroom,living,entry,kitchen,bedroom,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31080,d21 Mon 14:00,bedroom,kitchen,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,bedroom,living,entry,kitchen,bedroom,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31140,d21 Mon 15:00,kitchen,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
31200,d21 Mon 16:00,kitchen,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
31260,d21 Mon 17:00,kitchen,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
31320,d21 Mon 18:00,kitchen,living,entry,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31380,d21 Mon 19:00,kitchen,living,entry,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31440,d21 Mon 20:00,kitchen,living,entry,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31500,d21 Mon 21:00,kitchen,living,entry,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31560,d21 Mon 22:00,kitchen,living,entry,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31620,d21 Mon 23:00,kitchen,living,entry,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31680,d22 Tue 00:00,kitchen,living,entry,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31740,d22 Tue 01:00,kitchen,living,entry,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31800,d22 Tue 02:00,kitchen,living,entry,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31860,d22 Tue 03:00,kitchen,living,entry,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31920,d22 Tue 04:00,kitchen,living,entry,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
31980,d22 Tue 05:00,kitchen,living,entry,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32040,d22 Tue 06:00,kitchen,living,kitchen,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32100,d22 Tue 07:00,kitchen,living,kitchen,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32160,d22 Tue 08:00,bedroom,living,kitchen,entry,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32220,d22 Tue 09:00,bedroom,living,kitchen,entry,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32280,d22 Tue 10:00,bedroom,living,kitchen,entry,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32340,d22 Tue 11:00,kitchen,bedroom,kitchen,entry,bedroom,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
