t,stamp,laptop_mara,phone_mara,keys_mara,wallet_mara,backpack_mara,charger_mara,headphones_mara,notebook_mara,pen_mara,mug_mara,water_bottle_mara,glasses_mara,book_mara,jacket_mara,umbrella_mara,lunchbox_mara,yoga_mat_mara,gaming_controller_mara,remote_shared_1,blanket_shared_1,plate_shared_1,bowl_shared_1,mug_shared_1,pot_shared_1,pan_shared_1,laundry_basket_mara,towel_mara,vacuum_cleaner_shared_1,watering_can_mara,hairbrush_mara,medication_bottle_mara,suitcase_mara
12660,d08 Tue 19:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,desk_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
12720,d08 Tue 20:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,desk_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
12780,d08 Tue 21:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
12840,d08 Tue 22:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
12900,d08 Tue 23:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
12960,d09 Wed 00:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
13020,d09 Wed 01:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
13080,d09 Wed 02:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
13140,d09 Wed 03:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
13200,d09 Wed 04:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
13260,d09 Wed 05:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
13320,d09 Wed 06:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
13380,d09 Wed 07:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,cupboard_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
13440,d09 Wed 08:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
13500,d09 Wed 09:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,bed_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
13560,d09 Wed 10:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,bed_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
13620,d09 Wed 11:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
13680,d09 Wed 12:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
13740,d09 Wed 13:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
13800,d09 Wed 14:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
13860,d09 Wed 15:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
13920,d09 Wed 16:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,couch_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
13980,d09 Wed 17:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,desk_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14040,d09 Wed 18:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,desk_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,sink_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14100,d09 Wed 19:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,dish_rack_k1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14160,d09 Wed 20:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,dish_rack_k1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14220,d09 Wed 21:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,dish_rack_k1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14280,d09 Wed 22:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,dish_rack_k1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14340,d09 Wed 23:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,dish_rack_k1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14400,d10 Thu 00:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,dish_rack_k1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14460,d10 Thu 01:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,dish_rack_k1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14520,d10 Thu 02:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,dish_rack_k1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14580,d10 Thu 03:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,dish_rack_k1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14640,d10 Thu 04:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,dish_rack_k1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14700,d10 Thu 05:00,kitchen_table_k1,couch_l1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,dish_rack_k1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,dish_rack_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14760,d10 Thu 06:00,kitchen_table_k1,couch_l1,entry_hook_e1,chair_k1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,dish_rack_k1,counter_k1,nightstand_b1,couch_l1,cupboard_k1,sink_k1,cupboard_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14820,d10 Thu 07:00,kitchen_table_k1,couch_l1,entry_hook_e1,chair_k1,desk_b1,desk_b1,cupboard_k1,kitchen_table_k1,counter_k1,desk_b1,counter_k1,nightstand_b1,couch_l1,cupboard_k1,sink_k1,cupboard_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14880,d10 Thu 08:00,desk_b1,couch_l1,entry_hook_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,counter_k1,desk_b1,counter_k1,nightstand_b1,couch_l1,cupboard_k1,sink_k1,cupboard_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
14940,d10 Thu 09:00,desk_b1,couch_l1,entry_hook_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,counter_k1,desk_b1,counter_k1,nightstand_b1,couch_l1,cupboard_k1,sink_k1,cupboard_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
15000,d10 Thu 10:00,desk_b1,desk_b1,entry_hook_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,couch_l1,cupboard_k1,sink_k1,cupboard_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
15060,d10 Thu 11:00,desk_b1,desk_b1,entry_hook_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,couch_l1,cupboard_k1,sink_k1,cupboard_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
15120,d10 Thu 12:00,desk_b1,desk_b1,entry_hook_e1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,couch_l1,cupboard_k1,sink_k1,cupboard_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
15180,d10 Thu 13:00,desk_b1,desk_b1,entry_hook_e1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,couch_l1,cupboard_k1,sink_k1,cupboard_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
15240,d10 Thu 14:00,kitchen_table_k1,desk_b1,entry_hook_e1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,couch_l1,cupboard_k1,sink_k1,dish_rack_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
15300,d10 Thu 15:00,kitchen_table_k1,desk_b1,entry_hook_e1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,couch_l1,cupboard_k1,sink_k1,dish_rack_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
15360,d10 Thu 16:00,kitchen_table_k1,desk_b1,entry_hook_e1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,bed_b1,cupboard_k1,sink_k1,dish_rack_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
15420,d10 Thu 17:00,kitchen_table_k1,desk_b1,entry_hook_e1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,bed_b1,cupboard_k1,sink_k1,dish_rack_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
15480,d10 Thu 18:00,kitchen_table_k1,desk_b1,entry_hook_e1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,bed_b1,cupboard_k1,sink_k1,dish_rack_k1,couch_l1,chair_k1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
15540,d10 Thu 19:00,kitchen_table_k1,desk_b1,entry_hook_e1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,couch_l1,cupboard_k1,sink_k1,dish_rack_k1,couch_l1,chair_k1,coffee_table_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
15600,d10 Thu 20:00,kitchen_table_k1,desk_b1,entry_hook_e1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,couch_l1,cupboard_k1,sink_k1,dish_rack_k1,couch_l1,chair_k1,coffee_table_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1
