t,stamp,laptop_nia,phone_nia,keys_nia,wallet_nia,backpack_nia,water_bottle_nia,notebook_nia,pen_nia,mug_nia,book_nia,blanket_nia,charger_nia,jacket_nia,laundry_basket_nia,laptop_mateo,phone_mateo,keys_mateo,wallet_mateo,backpack_mateo,headphones_mateo,notebook_mateo,pen_mateo,mug_mateo,gaming_controller_mateo,charger_mateo,jacket_mateo,phone_priya,keys_priya,wallet_priya,backpack_priya,water_bottle_priya,jacket_priya,umbrella_priya,yoga_mat_priya,lunchbox_priya,hairbrush_priya,medication_bottle_priya,bowl_shared_1,plate_shared_1,plate_shared_2,pot_shared_1,pan_shared_1,remote_shared_1,vacuum_cleaner_shared_1,towel_shared_1,laundry_basket_shared_1
12120,d08 Tue 10:00,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,bedroom_2,kitchen,bedroom_2,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12180,d08 Tue 11:00,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,bedroom_2,kitchen,bedroom_2,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12240,d08 Tue 12:00,bedroom_1,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,bedroom_2,kitchen,bedroom_2,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12300,d08 Tue 13:00,bedroom_1,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,bedroom_2,kitchen,bedroom_2,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12360,d08 Tue 14:00,bedroom_1,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,bedroom_2,kitchen,bedroom_2,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12420,d08 Tue 15:00,bedroom_1,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,bedroom_2,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12480,d08 Tue 16:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,bedroom_2,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12540,d08 Tue 17:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12600,d08 Tue 18:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12660,d08 Tue 19:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12720,d08 Tue 20:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12780,d08 Tue 21:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12840,d08 Tue 22:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12900,d08 Tue 23:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
12960,d09 Wed 00:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13020,d09 Wed 01:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13080,d09 Wed 02:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13140,d09 Wed 03:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13200,d09 Wed 04:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13260,d09 Wed 05:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13320,d09 Wed 06:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13380,d09 Wed 07:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13440,d09 Wed 08:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13500,d09 Wed 09:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,living,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13560,d09 Wed 10:00,kitchen,entry,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13620,d09 Wed 11:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_1,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13680,d09 Wed 12:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13740,d09 Wed 13:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13800,d09 Wed 14:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13860,d09 Wed 15:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13920,d09 Wed 16:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
13980,d09 Wed 17:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14040,d09 Wed 18:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14100,d09 Wed 19:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14160,d09 Wed 20:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14220,d09 Wed 21:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14280,d09 Wed 22:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14340,d09 Wed 23:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14400,d10 Thu 00:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14460,d10 Thu 01:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14520,d10 Thu 02:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,bedroom_3,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14580,d10 Thu 03:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,outside,outside,bedroom_3,outside,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14640,d10 Thu 04:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14700,d10 Thu 05:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14760,d10 Thu 06:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,bedroom_2,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_2,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14820,d10 Thu 07:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,kitchen,living,bedroom_2,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14880,d10 Thu 08:00,outside,outside,outside,outside,outside,kitchen,outside,kitchen,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,kitchen,living,bedroom_2,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
14940,d10 Thu 09:00,outside,outside,outside,outside,outside,kitchen,outside,kitchen,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,kitchen,living,bedroom_2,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
15000,d10 Thu 10:00,outside,outside,outside,outside,outside,kitchen,outside,kitchen,kitchen,living,living,bedroom_1,outside,bedroom_1,bedroom_2,kitchen,entry,kitchen,kitchen,bedroom_2,bedroom_2,living,kitchen,living,bedroom_2,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
15060,d10 Thu 11:00,bedroom_1,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,kitchen,bedroom_1,bedroom_2,kitchen,entry,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_2,living,living,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
15120,d10 Thu 12:00,bedroom_1,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,kitchen,bedroom_1,bedroom_2,kitchen,entry,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_2,living,living,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
15180,d10 Thu 13:00,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom_2,living,bedroom_2,living,bedroom_2,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
15240,d10 Thu 14:00,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom_2,living,bedroom_2,living,bedroom_2,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
