t,stamp,laptop_nia,phone_nia,keys_nia,wallet_nia,backpack_nia,water_bottle_nia,notebook_nia,pen_nia,mug_nia,book_nia,blanket_nia,charger_nia,jacket_nia,laundry_basket_nia,laptop_mateo,phone_mateo,keys_mateo,wallet_mateo,backpack_mateo,headphones_mateo,notebook_mateo,pen_mateo,mug_mateo,gaming_controller_mateo,charger_mateo,jacket_mateo,phone_priya,keys_priya,wallet_priya,backpack_priya,water_bottle_priya,jacket_priya,umbrella_priya,yoga_mat_priya,lunchbox_priya,hairbrush_priya,medication_bottle_priya,bowl_shared_1,plate_shared_1,plate_shared_2,pot_shared_1,pan_shared_1,remote_shared_1,vacuum_cleaner_shared_1,towel_shared_1,laundry_basket_shared_1
11520,d08 Tue 00:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,chair_k1,bedroom_floor_b1,couch_l1,chair_k2,kitchen_table_k1,dish_rack_k1,sink_k1,bedroom_floor_b2,desk_b2,coffee_table_l1,coffee_table_l1,game_shelf_l1,bed_b2,chair_k2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_floor_e1,armchair_l1,person:resident_3,bathroom_shelf_ba1,bedroom_floor_b3,entry_table_e1,sink_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
11580,d08 Tue 01:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,chair_k1,bedroom_floor_b1,couch_l1,chair_k2,kitchen_table_k1,dish_rack_k1,sink_k1,bedroom_floor_b2,desk_b2,coffee_table_l1,coffee_table_l1,game_shelf_l1,bed_b2,chair_k2,desk_b3,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,bathroom_shelf_ba1,bedroom_floor_b3,entry_table_e1,sink_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
11640,d08 Tue 02:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,chair_k1,bedroom_floor_b1,couch_l1,chair_k2,kitchen_table_k1,dish_rack_k1,sink_k1,bedroom_floor_b2,desk_b2,coffee_table_l1,coffee_table_l1,game_shelf_l1,bed_b2,chair_k2,desk_b3,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,bathroom_shelf_ba1,bedroom_floor_b3,entry_table_e1,sink_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
11700,d08 Tue 03:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,chair_k1,bedroom_floor_b1,couch_l1,chair_k2,kitchen_table_k1,dish_rack_k1,sink_k1,bedroom_floor_b2,desk_b2,coffee_table_l1,coffee_table_l1,game_shelf_l1,bed_b2,chair_k2,desk_b3,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,bathroom_shelf_ba1,bedroom_floor_b3,entry_table_e1,sink_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
11760,d08 Tue 04:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,chair_k1,bedroom_floor_b1,couch_l1,chair_k2,kitchen_table_k1,dish_rack_k1,sink_k1,bedroom_floor_b2,desk_b2,coffee_table_l1,coffee_table_l1,game_shelf_l1,bed_b2,chair_k2,desk_b3,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,bathroom_shelf_ba1,bedroom_floor_b3,entry_table_e1,sink_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
11820,d08 Tue 05:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,chair_k1,bedroom_floor_b1,couch_l1,chair_k2,kitchen_table_k1,dish_rack_k1,sink_k1,bedroom_floor_b2,desk_b2,coffee_table_l1,coffee_table_l1,game_shelf_l1,bed_b2,chair_k2,desk_b3,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,bathroom_shelf_ba1,bedroom_floor_b3,entry_table_e1,sink_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
11880,d08 Tue 06:00,kitchen_table_k1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,chair_k1,bedroom_floor_b1,couch_l1,chair_k2,kitchen_table_k1,dish_rack_k1,sink_k1,bedroom_floor_b2,desk_b2,coffee_table_l1,coffee_table_l1,game_shelf_l1,bed_b2,chair_k2,desk_b3,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,bathroom_shelf_ba1,bedroom_floor_b3,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
11940,d08 Tue 07:00,kitchen_table_k1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,sink_k1,bookshelf_l1,couch_l1,desk_b1,chair_k1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,desk_b2,coffee_table_l1,desk_b2,game_shelf_l1,bed_b2,person:resident_2,desk_b3,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
12000,d08 Tue 08:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,kitchen_table_k1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,desk_b2,coffee_table_l1,desk_b2,game_shelf_l1,bed_b2,person:resident_2,person:resident_3,person:resident_3,desk_b3,person:resident_3,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
12060,d08 Tue 09:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,kitchen_table_k1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,desk_b2,coffee_table_l1,desk_b2,game_shelf_l1,bed_b2,person:resident_2,person:resident_3,person:resident_3,desk_b3,person:resident_3,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
12120,d08 Tue 10:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,counter_k1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,desk_b2,coffee_table_l1,desk_b2,counter_k1,bed_b2,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
12180,d08 Tue 11:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,counter_k1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,desk_b2,coffee_table_l1,desk_b2,counter_k1,bed_b2,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
12240,d08 Tue 12:00,desk_b1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,counter_k1,dish_rack_k1,bed_b3,bed_b3,desk_b1,entry_hook_e1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,desk_b2,coffee_table_l1,desk_b2,counter_k1,bed_b2,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
12300,d08 Tue 13:00,desk_b1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,counter_k1,dish_rack_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,desk_b2,coffee_table_l1,desk_b2,counter_k1,bed_b2,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
12360,d08 Tue 14:00,desk_b1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,counter_k1,dish_rack_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,desk_b2,coffee_table_l1,desk_b2,counter_k1,bed_b2,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,counter_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
12420,d08 Tue 15:00,desk_b1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,dish_rack_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,nightstand_b2,bed_b2,desk_b2,desk_b2,bed_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,bed_b2,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
12480,d08 Tue 16:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,dish_rack_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,nightstand_b2,bed_b2,desk_b2,desk_b2,bed_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,bed_b2,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
12540,d08 Tue 17:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bed_b1,bed_b1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
12600,d08 Tue 18:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
12660,d08 Tue 19:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
12720,d08 Tue 20:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
12780,d08 Tue 21:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
12840,d08 Tue 22:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
12900,d08 Tue 23:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
12960,d09 Wed 00:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13020,d09 Wed 01:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13080,d09 Wed 02:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13140,d09 Wed 03:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13200,d09 Wed 04:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13260,d09 Wed 05:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13320,d09 Wed 06:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13380,d09 Wed 07:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13440,d09 Wed 08:00,kitchen_table_k1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,counter_k1,couch_l1,desk_b2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,kitchen_table_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13500,d09 Wed 09:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,sink_k1,game_shelf_l1,couch_l1,desk_b2,desk_b3,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,nightstand_b3,entry_table_e1,kitchen_table_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13560,d09 Wed 10:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,sink_k1,game_shelf_l1,desk_b2,desk_b2,desk_b3,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,nightstand_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13620,d09 Wed 11:00,kitchen_table_k1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,cupboard_k1,nightstand_b2,bed_b2,desk_b2,desk_b2,desk_b2,desk_b2,coffee_table_l1,sink_k1,game_shelf_l1,desk_b2,desk_b2,desk_b3,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,nightstand_b1,entry_table_e1,sink_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13680,d09 Wed 12:00,kitchen_table_k1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,chair_k1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,nightstand_b2,bed_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,coffee_table_l1,sink_k1,game_shelf_l1,nightstand_b2,desk_b2,desk_b3,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,cupboard_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
13740,d09 Wed 13:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,sink_k1,chair_k1,kitchen_table_k1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,nightstand_b2,bed_b2,desk_b2,desk_b2,coffee_table_l1,desk_b2,coffee_table_l1,sink_k1,game_shelf_l1,desk_b2,desk_b2,desk_b3,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_floor_e1,armchair_l1,sink_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,counter_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
