t,stamp,mug_sarah,mug_david,mug_shared_1,bowl_shared_1,bowl_shared_2,plate_shared_1,plate_shared_2,laptop_sarah,laptop_leo,phone_sarah,phone_david,phone_leo,phone_mia,tablet_david,keys_sarah,keys_david,keys_leo,wallet_sarah,wallet_david,backpack_leo,backpack_mia,headphones_leo,gaming_controller_leo,glasses_sarah,notebook_mia,pen_mia,toy_mia,blanket_mia,water_bottle_shared,jacket_david,vacuum_cleaner_shared,laundry_basket_shared,remote_shared
23880,d16 Wed 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,living,kitchen,entry,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,entry,kitchen,bedroom_1,living
23940,d16 Wed 15:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,living,kitchen,entry,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,entry,kitchen,bedroom_1,living
24000,d16 Wed 16:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,living,kitchen,entry,kitchen,bedroom_1,entry,kitchen,kitchen,kitchen,kitchen,bathroom,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living
24060,d16 Wed 17:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,living,kitchen,entry,kitchen,bedroom_1,entry,kitchen,kitchen,kitchen,kitchen,bathroom,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living
24120,d16 Wed 18:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,bedroom_2,entry,living,kitchen,living,bedroom_2,bedroom_1,living,bedroom_2,entry,living,kitchen,bathroom,entry,kitchen,kitchen,kitchen,living,living,living,living,living
24180,d16 Wed 19:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,living,bedroom_2,entry,living,kitchen,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_3,living,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,living,entry,kitchen
24240,d16 Wed 20:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,bedroom_2,living,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,living,bedroom_2,bedroom_2,kitchen,living,living,living,living,kitchen,living,kitchen,entry,living
24300,d16 Wed 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
24360,d16 Wed 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
24420,d16 Wed 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
24480,d17 Thu 00:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
24540,d17 Thu 01:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
24600,d17 Thu 02:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
24660,d17 Thu 03:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
24720,d17 Thu 04:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
24780,d17 Thu 05:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
24840,d17 Thu 06:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
24900,d17 Thu 07:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
24960,d17 Thu 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living
25020,d17 Thu 09:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,entry,living,kitchen,living,bedroom_2,bedroom_1,living,bedroom_2,entry,outside,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,entry,kitchen,entry,living
25080,d17 Thu 10:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,entry,living,kitchen,living,bedroom_2,bedroom_1,living,bedroom_2,entry,outside,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,entry,kitchen,entry,living
25140,d17 Thu 11:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,entry,living,kitchen,living,bedroom_2,bedroom_1,living,bedroom_2,entry,outside,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,entry,kitchen,entry,living
25200,d17 Thu 12:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,entry,living,kitchen,living,bedroom_2,bedroom_1,living,bedroom_2,entry,outside,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,entry,kitchen,entry,living
25260,d17 Thu 13:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,entry,living,kitchen,living,bedroom_2,bedroom_1,living,bedroom_2,entry,outside,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,entry,kitchen,entry,living
25320,d17 Thu 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,entry,living,kitchen,living,bedroom_2,bedroom_1,living,bedroom_2,entry,outside,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,entry,kitchen,entry,living
25380,d17 Thu 15:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,entry,living,kitchen,living,bedroom_2,bedroom_1,living,bedroom_2,entry,outside,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,entry,kitchen,entry,living
25440,d17 Thu 16:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,bedroom_1,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,entry,living
25500,d17 Thu 17:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,bedroom_1,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,entry,living
25560,d17 Thu 18:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,living,bedroom_2,kitchen,living,kitchen,living,kitchen,bedroom_1,living,bedroom_2,kitchen,bedroom_3,living,kitchen,kitchen,kitchen,living,living,bedroom_3,living,living,entry,living
25620,d17 Thu 19:00,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,living,bedroom_2,kitchen,living,bedroom_2,kitchen,living,kitchen,living,kitchen,bedroom_1,living,bedroom_2,kitchen,bedroom_2,bedroom_2,living,living,living,living,living,kitchen,living,kitchen,living,living
25680,d17 Thu 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,kitchen,living,kitchen,kitchen,living,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,kitchen,living
25740,d17 Thu 21:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,kitchen,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,living,living,bedroom_3,kitchen,living,kitchen,kitchen,living
25800,d17 Thu 22:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,kitchen,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,living,living,bedroom_3,kitchen,living,kitchen,kitchen,living
25860,d17 Thu 23:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,kitchen,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,living,living,bedroom_3,kitchen,living,kitchen,kitchen,living
25920,d18 Fri 00:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,kitchen,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,living,living,bedroom_3,kitchen,living,kitchen,kitchen,living
25980,d18 Fri 01:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,kitchen,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,living,living,bedroom_3,kitchen,living,kitchen,kitchen,living
26040,d18 Fri 02:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,kitchen,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,living,living,bedroom_3,kitchen,living,kitchen,kitchen,living
26100,d18 Fri 03:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,kitchen,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,living,living,bedroom_3,kitchen,living,kitchen,kitchen,living
26160,d18 Fri 04:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,kitchen,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,living,living,bedroom_3,kitchen,living,kitchen,kitchen,living
26220,d18 Fri 05:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,kitchen,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,living,living,bedroom_3,kitchen,living,kitchen,kitchen,living
26280,d18 Fri 06:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,bedroom_2,living,living,bedroom_1,living,kitchen,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,living,living,bedroom_3,kitchen,living,kitchen,kitchen,living
26340,d18 Fri 07:00,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,kitchen,living,bedroom_1,bedroom_1,bedroom_1,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_2,bedroom_2,bedroom_1,bedroom_1,kitchen,living,bedroom_3,kitchen,living,kitchen,kitchen,living
26400,d18 Fri 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,entry,kitchen,entry,living,kitchen,living,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,kitchen,living
26460,d18 Fri 09:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,kitchen,entry,entry,bedroom_2,kitchen,entry,bedroom_2,entry,outside,living,bathroom,kitchen,kitchen,bedroom_3,kitchen,kitchen,entry,kitchen,kitchen,living
26520,d18 Fri 10:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,kitchen,entry,entry,bedroom_2,kitchen,entry,bedroom_2,entry,outside,living,bathroom,kitchen,kitchen,bedroom_3,kitchen,kitchen,entry,kitchen,kitchen,living
26580,d18 Fri 11:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,kitchen,entry,entry,bedroom_2,kitchen,entry,bedroom_2,entry,outside,living,bathroom,kitchen,kitchen,bedroom_3,kitchen,kitchen,entry,kitchen,kitchen,living
26640,d18 Fri 12:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,kitchen,entry,entry,bedroom_2,kitchen,entry,bedroom_2,entry,outside,living,bathroom,kitchen,kitchen,bedroom_3,kitchen,kitchen,entry,kitchen,kitchen,living
26700,d18 Fri 13:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,kitchen,entry,entry,bedroom_2,kitchen,entry,bedroom_2,entry,outside,living,bathroom,kitchen,kitchen,bedroom_3,kitchen,kitchen,entry,kitchen,kitchen,living
26760,d18 Fri 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,kitchen,entry,entry,bedroom_2,kitchen,entry,bedroom_2,entry,outside,living,bathroom,kitchen,kitchen,bedroom_3,kitchen,kitchen,entry,kitchen,kitchen,living
26820,d18 Fri 15:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,kitchen,entry,entry,bedroom_2,kitchen,entry,bedroom_2,entry,outside,living,bathroom,kitchen,kitchen,bedroom_3,kitchen,kitchen,entry,kitchen,kitchen,living
26880,d18 Fri 16:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,entry,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,bathroom,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living
26940,d18 Fri 17:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,entry,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,bathroom,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living
27000,d18 Fri 18:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,living,kitchen,kitchen,entry,entry,living,kitchen,entry,bedroom_2,kitchen,bedroom_3,living,bathroom,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,entry,living
27060,d18 Fri 19:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,entry,living,entry,living,bedroom_2,kitchen,living,bedroom_2,entry,bedroom_2,living,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,living,bedroom_1,living
27120,d18 Fri 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,bedroom_2,entry,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,entry,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,living,living,kitchen,living,kitchen,entry,living
27180,d18 Fri 21:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,entry,living,bedroom_1,living,bedroom_2,bedroom_1,kitchen,bedroom_2,bedroom_3,bedroom_2,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
27240,d18 Fri 22:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,entry,living,bedroom_1,living,bedroom_2,bedroom_1,kitchen,bedroom_2,bedroom_3,bedroom_2,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
27300,d18 Fri 23:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,entry,living,bedroom_1,living,bedroom_2,bedroom_1,kitchen,bedroom_2,bedroom_3,bedroom_2,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
27360,d19 Sat 00:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,entry,living,bedroom_1,living,bedroom_2,bedroom_1,kitchen,bedroom_2,bedroom_3,bedroom_2,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
27420,d19 Sat 01:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,entry,living,bedroom_1,living,bedroom_2,bedroom_1,kitchen,bedroom_2,bedroom_3,bedroom_2,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
27480,d19 Sat 02:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,entry,living,bedroom_1,living,bedroom_2,bedroom_1,kitchen,bedroom_2,bedroom_3,bedroom_2,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
27540,d19 Sat 03:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,entry,living,bedroom_1,living,bedroom_2,bedroom_1,kitchen,bedroom_2,bedroom_3,bedroom_2,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
27600,d19 Sat 04:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,entry,living,bedroom_1,living,bedroom_2,bedroom_1,kitchen,bedroom_2,bedroom_3,bedroom_2,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
27660,d19 Sat 05:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,entry,living,bedroom_1,living,bedroom_2,bedroom_1,kitchen,bedroom_2,bedroom_3,bedroom_2,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
27720,d19 Sat 06:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,entry,living,bedroom_1,living,bedroom_2,bedroom_1,kitchen,bedroom_2,bedroom_3,bedroom_2,living,kitchen,kitchen,entry,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
27780,d19 Sat 07:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_2,living,bedroom_3,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,entry,living
27840,d19 Sat 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,entry,bedroom_2,bedroom_1,entry,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,living
27900,d19 Sat 09:00,living,living,living,kitchen,kitchen,living,living,living,kitchen,bedroom_2,bedroom_1,kitchen,bedroom_3,living,living,living,kitchen,living,living,kitchen,bedroom_3,living,living,living,bedroom_3,bedroom_2,bedroom_3,bedroom_3,living,living,living,living,living
27960,d19 Sat 10:00,living,living,living,kitchen,kitchen,living,living,living,kitchen,bedroom_2,bedroom_1,kitchen,bedroom_3,living,living,living,kitchen,living,living,kitchen,bedroom_3,living,living,living,bedroom_3,bedroom_2,bedroom_3,bedroom_3,living,living,living,bedroom_1,living
28020,d19 Sat 11:00,living,living,living,kitchen,kitchen,living,living,living,bedroom_2,bedroom_2,bedroom_1,living,bedroom_3,living,living,living,living,living,living,bedroom_2,bedroom_3,bedroom_2,living,living,bedroom_3,bedroom_2,bedroom_3,bedroom_3,living,living,living,entry,living
28080,d19 Sat 12:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,living,kitchen,living,kitchen,living,living,kitchen,living,bedroom_2,entry,living,living,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_3,living,living,kitchen,entry,living
28140,d19 Sat 13:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,living,bedroom_2,living,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,living,bedroom_2,living,kitchen,living,living,living,living,kitchen,living,living,living,living
28200,d19 Sat 14:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,living,bedroom_2,living,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,living,bedroom_2,living,kitchen,living,living,living,living,living,living,living,entry,living
28260,d19 Sat 15:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,living,bedroom_2,living,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,living,bedroom_2,living,kitchen,living,living,living,living,living,living,living,entry,living
28320,d19 Sat 16:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,entry,living
28380,d19 Sat 17:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,living,living,kitchen,entry,living
28440,d19 Sat 18:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,living,bedroom_2,kitchen,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,entry,kitchen,living,kitchen,kitchen,entry,living,bedroom_3,living,living,kitchen,entry,kitchen
28500,d19 Sat 19:00,kitchen,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,bedroom_3,living,bedroom_2,kitchen,living,bedroom_3,living,bedroom_2,bedroom_3,living,bedroom_2,entry,bedroom_2,living,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
28560,d19 Sat 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_3,living,bedroom_2,kitchen,living,bedroom_3,kitchen,bedroom_2,bedroom_3,living,bedroom_2,entry,bedroom_2,living,kitchen,bedroom_3,bedroom_3,living,living,kitchen,living,kitchen,bedroom_1,living
28620,d19 Sat 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_1,living,bedroom_2,kitchen,living,kitchen,kitchen,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,kitchen,living,kitchen,entry,living
28680,d19 Sat 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_1,living,bedroom_2,kitchen,living,bedroom_1,kitchen,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,kitchen,living,kitchen,entry,living
28740,d19 Sat 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_1,living,bedroom_2,kitchen,living,bedroom_1,kitchen,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,kitchen,living,kitchen,entry,living
