agent,belief,policy,episode_id,household_id,day_index,question_id,object_id,object_class,t_query,answer_receptacle,truth_receptacle,correct,confidence,budget_before,budget_spent,budget_after,forced_answer,belief_accuracy
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0359,umbrella_1,umbrella,560400,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0353,bowl_2,bowl,561323,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0345,umbrella_1,umbrella,561513,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0325,charger_1,charger,562600,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0312,charger_1,charger,562848,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0270,phone_marisol,phone,563193,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0283,medication_bottle_1,medication_bottle,564359,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0356,bowl_1,bowl,565392,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0291,medication_bottle_1,medication_bottle,565672,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0274,jacket_marisol,jacket,566443,chair_k1,chair_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0341,blanket_1,blanket,567905,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0298,headphones_1,headphones,568423,counter_k1,counter_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0309,water_bottle_1,water_bottle,569489,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0344,book_1,book,569543,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0328,plate_1,plate,570291,sink_k1,sink_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0348,mug_2,mug,570418,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0287,umbrella_1,umbrella,571018,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0339,water_bottle_1,water_bottle,571353,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0304,wallet_marisol,wallet,572598,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0340,bowl_1,bowl,573691,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0332,mug_2,mug,573762,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0327,remote_1,remote,573794,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0322,wallet_marisol,wallet,573805,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0319,medication_bottle_1,medication_bottle,574330,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0305,bowl_1,bowl,576581,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0284,keys_marisol,keys,577589,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0336,blanket_1,blanket,578375,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0349,mug_1,mug,579385,sink_k1,sink_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0272,bowl_1,bowl,579734,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0290,mug_1,mug,579857,sink_k1,sink_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0289,bowl_1,bowl,581923,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0351,remote_1,remote,582130,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0273,mug_1,mug,583492,sink_k1,sink_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0323,mug_1,mug,584415,sink_k1,sink_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0296,bowl_2,bowl,584902,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0331,umbrella_1,umbrella,584903,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0302,jacket_marisol,jacket,585046,chair_k1,chair_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0271,headphones_1,headphones,585200,counter_k1,counter_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0278,wallet_marisol,wallet,585520,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0342,headphones_1,headphones,586547,counter_k1,counter_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0321,medication_bottle_1,medication_bottle,587186,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0279,water_bottle_1,water_bottle,588285,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0297,blanket_1,blanket,589383,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0346,medication_bottle_1,medication_bottle,589512,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0338,keys_marisol,keys,590813,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0329,headphones_1,headphones,591074,counter_k1,counter_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0315,blanket_1,blanket,591889,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0280,mug_2,mug,592066,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0308,headphones_1,headphones,592958,counter_k1,counter_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0301,book_1,book,593033,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0343,jacket_marisol,jacket,593082,chair_k1,chair_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0292,water_bottle_1,water_bottle,593176,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0288,charger_1,charger,593496,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0306,bowl_2,bowl,594012,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0295,remote_1,remote,594664,couch_l1,couch_l1,True,1.0,0,0,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0286,charger_1,charger,594877,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0347,phone_marisol,phone,594922,couch_l1,couch_l1,True,1.0,0,0,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0320,keys_marisol,keys,595328,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.8823529411764706
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0337,keys_marisol,keys,595545,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0300,wallet_marisol,wallet,595573,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.7647058823529411
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0293,phone_marisol,phone,597067,couch_l1,couch_l1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,6,q0277,umbrella_1,umbrella,597135,entry_table_e1,entry_floor_e1,False,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0436,blanket_1,blanket,633668,couch_l1,couch_l1,True,1.0,16,1,15,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0399,keys_marisol,keys,633805,entry_table_e1,entry_table_e1,True,1.0,15,1,14,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0370,remote_1,remote,633832,couch_l1,couch_l1,True,1.0,14,1,13,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0367,mug_1,mug,633843,sink_k1,sink_k1,True,1.0,13,1,12,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0424,phone_marisol,phone,634123,couch_l1,couch_l1,True,1.0,12,1,11,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0366,headphones_1,headphones,634151,counter_k1,bathroom_shelf_ba1,False,1.0,11,11,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0443,keys_marisol,keys,634261,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0422,headphones_1,headphones,634707,counter_k1,bathroom_shelf_ba1,False,1.0,0,0,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0445,charger_1,charger,635676,counter_k1,counter_k1,True,1.0,0,0,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0393,remote_1,remote,636099,couch_l1,couch_l1,True,1.0,0,0,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0403,wallet_marisol,wallet,636140,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0364,jacket_marisol,jacket,636623,entry_hook_e1,entry_hook_e1,True,1.0,0,0,0,False,0.9411764705882353
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0384,umbrella_1,umbrella,636773,entry_floor_e1,entry_floor_e1,True,1.0,0,0,0,False,0.8823529411764706
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0439,headphones_1,headphones,636896,counter_k1,bathroom_shelf_ba1,False,1.0,0,0,0,False,0.8823529411764706
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0419,blanket_1,blanket,637291,couch_l1,couch_l1,True,1.0,0,0,0,False,0.8823529411764706
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0368,phone_marisol,phone,637756,couch_l1,counter_k1,False,1.0,0,0,0,False,0.8823529411764706
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0363,book_1,book,638658,nightstand_b1,bed_b1,False,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0420,bowl_2,bowl,639497,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0372,bowl_1,bowl,640170,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0437,water_bottle_1,water_bottle,640702,counter_k1,counter_k1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0446,plate_1,plate,640772,sink_k1,sink_k1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0409,plate_1,plate,641824,sink_k1,sink_k1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0395,charger_1,charger,641866,counter_k1,counter_k1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0449,phone_marisol,phone,642954,couch_l1,counter_k1,False,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0417,charger_1,charger,643048,counter_k1,counter_k1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0440,medication_bottle_1,medication_bottle,643308,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0369,plate_1,plate,643811,sink_k1,sink_k1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0416,book_1,book,645451,nightstand_b1,bed_b1,False,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0379,jacket_marisol,jacket,645699,entry_hook_e1,entry_hook_e1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0396,bowl_2,bowl,646579,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0404,bowl_1,bowl,647248,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0405,blanket_1,blanket,647401,couch_l1,couch_l1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0442,bowl_2,bowl,647537,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0382,water_bottle_1,water_bottle,647704,counter_k1,counter_k1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0376,charger_1,charger,648923,counter_k1,counter_k1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0411,medication_bottle_1,medication_bottle,650137,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0425,wallet_marisol,wallet,650694,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0398,phone_marisol,phone,651345,couch_l1,counter_k1,False,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0426,mug_2,mug,652554,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0400,umbrella_1,umbrella,652702,entry_floor_e1,entry_floor_e1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0387,bowl_2,bowl,653491,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0362,keys_marisol,keys,653574,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.8235294117647058
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,7,q0371,wallet_marisol,wallet,655205,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.8235294117647058
