t,stamp,mug_1,mug_2,bowl_1,bowl_2,plate_1,plate_2,laptop_1,laptop_2,phone_1,phone_2,keys_1,keys_2,book_1,book_2,water_bottle_1,water_bottle_2,backpack_1,backpack_2,jacket_1,jacket_2,charger_1,charger_2,notebook_1,pen_1,medication_bottle_1,toy_1,toy_2,blanket_1,blanket_2,dog_leash_1,towel_1,towel_2,wallet_1,wallet_2,umbrella_1,remote_1,headphones_1,lunchbox_1,lunchbox_2,gaming_controller_1
21300,d14 Mon 19:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,outside,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21360,d14 Mon 20:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,outside,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21420,d14 Mon 21:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,outside,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21480,d14 Mon 22:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21540,d14 Mon 23:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21600,d15 Tue 00:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21660,d15 Tue 01:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21720,d15 Tue 02:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21780,d15 Tue 03:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21840,d15 Tue 04:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21900,d15 Tue 05:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21960,d15 Tue 06:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22020,d15 Tue 07:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22080,d15 Tue 08:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22140,d15 Tue 09:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22200,d15 Tue 10:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22260,d15 Tue 11:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22320,d15 Tue 12:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22380,d15 Tue 13:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22440,d15 Tue 14:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22500,d15 Tue 15:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22560,d15 Tue 16:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22620,d15 Tue 17:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22680,d15 Tue 18:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22740,d15 Tue 19:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22800,d15 Tue 20:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22860,d15 Tue 21:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22920,d15 Tue 22:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
22980,d15 Tue 23:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
23040,d16 Wed 00:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
23100,d16 Wed 01:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
23160,d16 Wed 02:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
23220,d16 Wed 03:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
23280,d16 Wed 04:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
23340,d16 Wed 05:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
23400,d16 Wed 06:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
23460,d16 Wed 07:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
23520,d16 Wed 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
23580,d16 Wed 09:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
23640,d16 Wed 10:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
23700,d16 Wed 11:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
23760,d16 Wed 12:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
23820,d16 Wed 13:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
23880,d16 Wed 14:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
23940,d16 Wed 15:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
24000,d16 Wed 16:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24060,d16 Wed 17:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,outside,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,outside,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24120,d16 Wed 18:00,kitchen,bedroom_2,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24180,d16 Wed 19:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,outside,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24240,d16 Wed 20:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,outside,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24300,d16 Wed 21:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,outside,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24360,d16 Wed 22:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24420,d16 Wed 23:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24480,d17 Thu 00:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24540,d17 Thu 01:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24600,d17 Thu 02:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24660,d17 Thu 03:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24720,d17 Thu 04:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24780,d17 Thu 05:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24840,d17 Thu 06:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24900,d17 Thu 07:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
24960,d17 Thu 08:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25020,d17 Thu 09:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25080,d17 Thu 10:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25140,d17 Thu 11:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25200,d17 Thu 12:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25260,d17 Thu 13:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25320,d17 Thu 14:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25380,d17 Thu 15:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25440,d17 Thu 16:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
