t,stamp,glasses_elena,book_elena,mug_elena,blanket_elena,medication_bottle_elena_1,notebook_elena,watering_can_elena,phone_elena,keys_elena,wallet_elena,laptop_marco,phone_marco,keys_marco,wallet_marco,backpack_marco,lunchbox_marco,water_bottle_marco,jacket_marco,phone_priya,keys_priya,wallet_priya,backpack_priya,lunchbox_priya,water_bottle_priya,jacket_priya,makeup_kit_priya,hairbrush_priya,notebook_priya,laptop_sofia,phone_sofia,keys_sofia,backpack_sofia,water_bottle_sofia,headphones_sofia,notebook_sofia,pen_sofia,jacket_sofia,gaming_controller_sofia,phone_leo,keys_leo,backpack_leo,lunchbox_leo,water_bottle_leo,tablet_leo,toy_leo_1,blanket_leo,notebook_leo,pen_leo,jacket_leo,remote_shared_1,gaming_controller_shared_1,charger_shared_1,bowl_shared_1,plate_shared_1,pot_shared_1,pan_shared_1,vacuum_cleaner_shared_1,laundry_basket_shared_1,umbrella_shared_1,suitcase_shared_1
9480,d06 Sun 14:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,living,kitchen,kitchen,kitchen,entry,kitchen,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
9540,d06 Sun 15:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,living,kitchen,kitchen,kitchen,entry,kitchen,entry,living,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
9600,d06 Sun 16:00,living,living,kitchen,living,bathroom,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,kitchen,kitchen,entry,kitchen,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
9660,d06 Sun 17:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
9720,d06 Sun 18:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
9780,d06 Sun 19:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,bathroom,kitchen,entry,entry,bathroom,kitchen,bedroom_3,bathroom,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bathroom,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
9840,d06 Sun 20:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,kitchen,entry,kitchen,entry,bedroom_2,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bathroom,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bathroom,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
9900,d06 Sun 21:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,kitchen,entry,kitchen,entry,bedroom_2,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bathroom,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bathroom,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
9960,d06 Sun 22:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,kitchen,entry,kitchen,entry,bedroom_2,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10020,d06 Sun 23:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,kitchen,entry,kitchen,entry,bedroom_2,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10080,d07 Mon 00:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,kitchen,entry,kitchen,entry,bedroom_2,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10140,d07 Mon 01:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,kitchen,entry,kitchen,entry,bedroom_2,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10200,d07 Mon 02:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,kitchen,entry,kitchen,entry,bedroom_2,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10260,d07 Mon 03:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,kitchen,entry,kitchen,entry,bedroom_2,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10320,d07 Mon 04:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,kitchen,entry,kitchen,entry,bedroom_2,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10380,d07 Mon 05:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bathroom,kitchen,kitchen,kitchen,entry,kitchen,entry,bedroom_2,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10440,d07 Mon 06:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,bedroom_2,kitchen,entry,entry,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10500,d07 Mon 07:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,entry,kitchen,entry,entry,kitchen,entry,entry,bedroom_2,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10560,d07 Mon 08:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,bedroom_3,bedroom_3,outside,kitchen,outside,outside,outside,outside,outside,outside,living,living,kitchen,bedroom_4,outside,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10620,d07 Mon 09:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,kitchen,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,outside,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10680,d07 Mon 10:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,kitchen,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,outside,kitchen,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10740,d07 Mon 11:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,kitchen,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,outside,kitchen,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10800,d07 Mon 12:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,kitchen,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,outside,kitchen,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10860,d07 Mon 13:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,kitchen,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,outside,kitchen,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10920,d07 Mon 14:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,kitchen,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,kitchen,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
10980,d07 Mon 15:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,kitchen,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,kitchen,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11040,d07 Mon 16:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,kitchen,outside,outside,outside,outside,outside,kitchen,entry,entry,entry,kitchen,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,outside,living,living,kitchen,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,entry
11100,d07 Mon 17:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,living,living,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11160,d07 Mon 18:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11220,d07 Mon 19:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,living,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,bathroom,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11280,d07 Mon 20:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,bedroom_4,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11340,d07 Mon 21:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,bedroom_4,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11400,d07 Mon 22:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,bedroom_4,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11460,d07 Mon 23:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,bedroom_4,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11520,d08 Tue 00:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,bedroom_4,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11580,d08 Tue 01:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,bedroom_4,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11640,d08 Tue 02:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,bedroom_4,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11700,d08 Tue 03:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,bedroom_4,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11760,d08 Tue 04:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,bedroom_4,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11820,d08 Tue 05:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,bedroom_4,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11880,d08 Tue 06:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,bathroom,kitchen,entry,entry,bathroom,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,bedroom_4,kitchen,entry,kitchen,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
11940,d08 Tue 07:00,living,living,kitchen,living,bathroom,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_4,bathroom,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,kitchen,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
12000,d08 Tue 08:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bathroom,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,kitchen,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
12060,d08 Tue 09:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
