t,stamp,glasses_elena,book_elena,mug_elena,blanket_elena,medication_bottle_elena_1,notebook_elena,watering_can_elena,phone_elena,keys_elena,wallet_elena,laptop_marco,phone_marco,keys_marco,wallet_marco,backpack_marco,lunchbox_marco,water_bottle_marco,jacket_marco,phone_priya,keys_priya,wallet_priya,backpack_priya,lunchbox_priya,water_bottle_priya,jacket_priya,makeup_kit_priya,hairbrush_priya,notebook_priya,laptop_sofia,phone_sofia,keys_sofia,backpack_sofia,water_bottle_sofia,headphones_sofia,notebook_sofia,pen_sofia,jacket_sofia,gaming_controller_sofia,phone_leo,keys_leo,backpack_leo,lunchbox_leo,water_bottle_leo,tablet_leo,toy_leo_1,blanket_leo,notebook_leo,pen_leo,jacket_leo,remote_shared_1,gaming_controller_shared_1,charger_shared_1,bowl_shared_1,plate_shared_1,pot_shared_1,pan_shared_1,vacuum_cleaner_shared_1,laundry_basket_shared_1,umbrella_shared_1,suitcase_shared_1
12480,d08 Tue 16:00,reading_table_l1,armchair_l1,sink_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,counter_k1,person:resident_2,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,chair_k1,kitchen_table_k1,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,bed_b4,sink_k1,kitchen_table_k1,entry_floor_e1,armchair_l1,tv_stand_l1,coffee_table_l1,counter_k1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
12540,d08 Tue 17:00,reading_table_l1,armchair_l1,sink_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,counter_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,sink_k1,kitchen_table_k1,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,armchair_l1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
12600,d08 Tue 18:00,reading_table_l1,armchair_l1,cupboard_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,dish_rack_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,bed_b4,person:resident_5,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,couch_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
12660,d08 Tue 19:00,reading_table_l1,armchair_l1,cupboard_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,dish_rack_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,bed_b4,person:resident_5,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,couch_l1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
12720,d08 Tue 20:00,reading_table_l1,reading_table_l1,cupboard_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,dish_rack_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
12780,d08 Tue 21:00,reading_table_l1,reading_table_l1,cupboard_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,dish_rack_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
12840,d08 Tue 22:00,reading_table_l1,reading_table_l1,cupboard_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,dish_rack_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
12900,d08 Tue 23:00,reading_table_l1,reading_table_l1,cupboard_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,dish_rack_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
12960,d09 Wed 00:00,reading_table_l1,reading_table_l1,cupboard_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,dish_rack_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13020,d09 Wed 01:00,reading_table_l1,reading_table_l1,cupboard_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,dish_rack_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13080,d09 Wed 02:00,reading_table_l1,reading_table_l1,cupboard_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,dish_rack_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13140,d09 Wed 03:00,reading_table_l1,reading_table_l1,cupboard_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,dish_rack_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13200,d09 Wed 04:00,reading_table_l1,reading_table_l1,cupboard_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,dish_rack_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13260,d09 Wed 05:00,reading_table_l1,reading_table_l1,cupboard_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,bedroom_floor_b2,bathroom_shelf_ba1,dish_rack_k1,desk_b3,person:resident_4,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13320,d09 Wed 06:00,reading_table_l1,reading_table_l1,sink_k1,couch_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,dish_rack_k1,coffee_table_l1,sink_k1,entry_table_e1,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,bathroom_shelf_ba1,dish_rack_k1,desk_b3,person:resident_4,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,counter_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,sink_k1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13380,d09 Wed 07:00,reading_table_l1,reading_table_l1,sink_k1,couch_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,counter_k1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,bedroom_floor_b4,bathroom_shelf_ba1,dish_rack_k1,desk_b3,person:resident_4,desk_b3,desk_b3,sink_k1,sink_k1,desk_b3,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,counter_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,kitchen_table_k1,sink_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13440,d09 Wed 08:00,reading_table_l1,reading_table_l1,sink_k1,couch_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,bathroom_shelf_ba1,dish_rack_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,sink_k1,desk_b3,person:resident_4,person:resident_4,cupboard_k1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,sink_k1,person:resident_2,toy_chest_l1,couch_l1,chair_k1,counter_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,sink_k1,sink_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13500,d09 Wed 09:00,reading_table_l1,reading_table_l1,sink_k1,couch_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bathroom_shelf_ba1,bathroom_shelf_ba1,dish_rack_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,sink_k1,desk_b3,person:resident_4,person:resident_4,cupboard_k1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,couch_l1,chair_k1,counter_k1,person:resident_5,coffee_table_l1,tv_stand_l1,coffee_table_l1,sink_k1,sink_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13560,d09 Wed 10:00,reading_table_l1,reading_table_l1,sink_k1,couch_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bathroom_shelf_ba1,bathroom_shelf_ba1,dish_rack_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,sink_k1,desk_b3,person:resident_4,person:resident_4,cupboard_k1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,armchair_l1,chair_k1,counter_k1,person:resident_5,coffee_table_l1,tv_stand_l1,coffee_table_l1,sink_k1,sink_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13620,d09 Wed 11:00,reading_table_l1,reading_table_l1,sink_k1,couch_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bathroom_shelf_ba1,bathroom_shelf_ba1,dish_rack_k1,person:resident_4,person:resident_4,counter_k1,person:resident_4,person:resident_4,sink_k1,desk_b3,person:resident_4,person:resident_4,cupboard_k1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,couch_l1,chair_k1,counter_k1,person:resident_5,coffee_table_l1,tv_stand_l1,coffee_table_l1,sink_k1,sink_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13680,d09 Wed 12:00,reading_table_l1,reading_table_l1,sink_k1,couch_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bathroom_shelf_ba1,bathroom_shelf_ba1,dish_rack_k1,person:resident_4,person:resident_4,counter_k1,person:resident_4,person:resident_4,sink_k1,desk_b3,person:resident_4,person:resident_4,cupboard_k1,cupboard_k1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,couch_l1,chair_k1,counter_k1,person:resident_5,coffee_table_l1,tv_stand_l1,coffee_table_l1,sink_k1,sink_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13740,d09 Wed 13:00,reading_table_l1,reading_table_l1,dish_rack_k1,couch_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bathroom_shelf_ba1,bathroom_shelf_ba1,dish_rack_k1,person:resident_4,person:resident_4,counter_k1,person:resident_4,person:resident_4,sink_k1,desk_b3,person:resident_4,person:resident_4,cupboard_k1,cupboard_k1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,couch_l1,chair_k1,counter_k1,person:resident_5,coffee_table_l1,tv_stand_l1,coffee_table_l1,sink_k1,sink_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13800,d09 Wed 14:00,reading_table_l1,reading_table_l1,dish_rack_k1,couch_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bathroom_shelf_ba1,bathroom_shelf_ba1,dish_rack_k1,person:resident_4,person:resident_4,counter_k1,person:resident_4,person:resident_4,sink_k1,desk_b3,person:resident_4,person:resident_4,cupboard_k1,cupboard_k1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,couch_l1,chair_k1,counter_k1,person:resident_5,coffee_table_l1,tv_stand_l1,coffee_table_l1,sink_k1,sink_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13860,d09 Wed 15:00,reading_table_l1,reading_table_l1,dish_rack_k1,couch_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,bathroom_shelf_ba1,dish_rack_k1,person:resident_4,person:resident_4,desk_b3,person:resident_4,person:resident_4,sink_k1,kitchen_table_k1,person:resident_4,person:resident_4,cupboard_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,kitchen_table_k1,coffee_table_l1,toy_chest_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,counter_k1,sink_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
13920,d09 Wed 16:00,reading_table_l1,reading_table_l1,dish_rack_k1,couch_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,coffee_table_l1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,bathroom_shelf_ba1,dish_rack_k1,desk_b3,nightstand_b3,desk_b3,kitchen_table_k1,sink_k1,sink_k1,kitchen_table_k1,person:resident_4,entry_hook_e1,cupboard_k1,person:resident_2,entry_table_e1,entry_floor_e1,counter_k1,sink_k1,coffee_table_l1,toy_chest_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,coffee_table_l1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
