t,stamp,phone_nadia,keys_nadia,wallet_nadia,laptop_nadia,water_bottle_nadia,lunchbox_nadia,book_nadia,notebook_nadia,mug_nadia,glasses_nadia,phone_evan,keys_evan,wallet_evan,backpack_evan,laptop_evan,notebook_evan,pen_evan,jacket_evan,mug_evan,phone_leila,keys_leila,wallet_leila,backpack_leila,laptop_leila,headphones_leila,charger_leila,water_bottle_leila,makeup_kit_leila,hairbrush_leila,yoga_mat_leila,phone_mateo,keys_mateo,backpack_mateo,water_bottle_mateo,lunchbox_mateo,notebook_mateo,pen_mateo,toy_mateo,blanket_mateo,tablet_1,remote_1,charger_1,plate_1,plate_2,plate_3,plate_4,bowl_1,bowl_2,pot_1,pan_1,laundry_basket_1,towel_1,vacuum_cleaner_1
9480,d06 Sun 14:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,kitchen,outside,bedroom_3,living,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
9540,d06 Sun 15:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_3,bedroom_3,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,living,bedroom_2,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
9600,d06 Sun 16:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_3,kitchen,kitchen,bedroom_3,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,living,bedroom_3,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
9660,d06 Sun 17:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
9720,d06 Sun 18:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
9780,d06 Sun 19:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
9840,d06 Sun 20:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
9900,d06 Sun 21:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bathroom,bathroom,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_1,bedroom_1,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
9960,d06 Sun 22:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bathroom,bathroom,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
10020,d06 Sun 23:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bathroom,bathroom,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
10080,d07 Mon 00:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bathroom,bathroom,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
10140,d07 Mon 01:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
10200,d07 Mon 02:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
10260,d07 Mon 03:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
10320,d07 Mon 04:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
10380,d07 Mon 05:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
10440,d07 Mon 06:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
10500,d07 Mon 07:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
10560,d07 Mon 08:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
10620,d07 Mon 09:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
10680,d07 Mon 10:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
10740,d07 Mon 11:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
10800,d07 Mon 12:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
10860,d07 Mon 13:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
10920,d07 Mon 14:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
10980,d07 Mon 15:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11040,d07 Mon 16:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11100,d07 Mon 17:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11160,d07 Mon 18:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11220,d07 Mon 19:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11280,d07 Mon 20:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11340,d07 Mon 21:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11400,d07 Mon 22:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11460,d07 Mon 23:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11520,d08 Tue 00:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11580,d08 Tue 01:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11640,d08 Tue 02:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11700,d08 Tue 03:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11760,d08 Tue 04:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11820,d08 Tue 05:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11880,d08 Tue 06:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
11940,d08 Tue 07:00,bedroom_1,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
12000,d08 Tue 08:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bathroom,bedroom_2,outside,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
12060,d08 Tue 09:00,bedroom_1,entry,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bathroom,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
12120,d08 Tue 10:00,bedroom_1,entry,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bathroom,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
12180,d08 Tue 11:00,bedroom_1,entry,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bathroom,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
12240,d08 Tue 12:00,bedroom_1,entry,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bathroom,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
12300,d08 Tue 13:00,bedroom_1,entry,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bathroom,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
12360,d08 Tue 14:00,bedroom_1,entry,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bathroom,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
