t,stamp,phone_nadia,keys_nadia,wallet_nadia,laptop_nadia,water_bottle_nadia,lunchbox_nadia,book_nadia,notebook_nadia,mug_nadia,glasses_nadia,phone_evan,keys_evan,wallet_evan,backpack_evan,laptop_evan,notebook_evan,pen_evan,jacket_evan,mug_evan,phone_leila,keys_leila,wallet_leila,backpack_leila,laptop_leila,headphones_leila,charger_leila,water_bottle_leila,makeup_kit_leila,hairbrush_leila,yoga_mat_leila,phone_mateo,keys_mateo,backpack_mateo,water_bottle_mateo,lunchbox_mateo,notebook_mateo,pen_mateo,toy_mateo,blanket_mateo,tablet_1,remote_1,charger_1,plate_1,plate_2,plate_3,plate_4,bowl_1,bowl_2,pot_1,pan_1,laundry_basket_1,towel_1,vacuum_cleaner_1
7740,d05 Sat 09:00,person:resident_1,kitchen_table_k1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,counter_k1,cupboard_k1,nightstand_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,nightstand_b2,bedroom_floor_b2,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,counter_k1,desk_b2,desk_b2,bedroom_floor_b2,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,counter_k1,sink_k1,dish_rack_k1,sink_k1,dish_rack_k1,sink_k1,nightstand_b2,cupboard_k1,cupboard_k1,bedroom_floor_b1,bedroom_floor_b2,entry_floor_e1
7800,d05 Sat 10:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,cupboard_k1,nightstand_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,nightstand_b2,bedroom_floor_b2,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,counter_k1,desk_b2,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,desk_b3,desk_b3,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,counter_k1,sink_k1,dish_rack_k1,sink_k1,dish_rack_k1,sink_k1,nightstand_b2,cupboard_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
7860,d05 Sat 11:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,nightstand_b1,counter_k1,cupboard_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,counter_k1,desk_b2,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,desk_b3,desk_b3,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
7920,d05 Sat 12:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,nightstand_b1,counter_k1,cupboard_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,toy_chest_l1,nightstand_b2,bedroom_floor_b2,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,counter_k1,toy_chest_l1,dish_rack_k1,desk_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,toy_chest_l1,couch_l1,toy_chest_l1,toy_chest_l1,cupboard_k1,sink_k1,sink_k1,dish_rack_k1,sink_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,toy_chest_l1
7980,d05 Sat 13:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,counter_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,toy_chest_l1,nightstand_b2,bedroom_floor_b2,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,counter_k1,toy_chest_l1,dish_rack_k1,desk_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,desk_b3,desk_b3,dish_rack_k1,bed_b2,couch_l1,toy_chest_l1,toy_chest_l1,cupboard_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,kitchen_table_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,toy_chest_l1
8040,d05 Sat 14:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,bathroom_shelf_ba1,bedroom_floor_b2,person:resident_4,cupboard_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,dish_rack_k1,couch_l1,couch_l1,coffee_table_l1,counter_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1
8100,d05 Sat 15:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,bedroom_floor_b2,person:resident_4,cupboard_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,dish_rack_k1,bed_b3,couch_l1,coffee_table_l1,counter_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,couch_l1
8160,d05 Sat 16:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,toy_chest_l1,couch_l1,coffee_table_l1,counter_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8220,d05 Sat 17:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,toy_chest_l1,couch_l1,coffee_table_l1,counter_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,counter_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8280,d05 Sat 18:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,toy_chest_l1,couch_l1,coffee_table_l1,counter_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,counter_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8340,d05 Sat 19:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,toy_chest_l1,couch_l1,coffee_table_l1,counter_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8400,d05 Sat 20:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,couch_l1,couch_l1,coffee_table_l1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8460,d05 Sat 21:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,bathroom_shelf_ba1,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8520,d05 Sat 22:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,coffee_table_l1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8580,d05 Sat 23:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,coffee_table_l1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8640,d06 Sun 00:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,coffee_table_l1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8700,d06 Sun 01:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,dish_rack_k1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8760,d06 Sun 02:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,dish_rack_k1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8820,d06 Sun 03:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,dish_rack_k1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8880,d06 Sun 04:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,dish_rack_k1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
8940,d06 Sun 05:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,dish_rack_k1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
9000,d06 Sun 06:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,dish_rack_k1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
9060,d06 Sun 07:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,dish_rack_k1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
9120,d06 Sun 08:00,person:resident_1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,counter_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,counter_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,dish_rack_k1,counter_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
9180,d06 Sun 09:00,person:resident_1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,cupboard_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,cupboard_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,dish_rack_k1,counter_k1,sink_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1
9240,d06 Sun 10:00,person:resident_1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,kitchen_table_k1,counter_k1,entry_table_e1,nightstand_b1,counter_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,entry_table_e1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b2,toy_chest_l1,bedroom_floor_b3,counter_k1,coffee_table_l1,counter_k1,sink_k1,dish_rack_k1,sink_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,dish_rack_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,entry_floor_e1
9300,d06 Sun 11:00,person:resident_1,entry_table_e1,entry_table_e1,desk_b1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,kitchen_table_k1,chair_k1,kitchen_table_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,sink_k1,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,entry_table_e1,entry_floor_e1,kitchen_table_k1,counter_k1,desk_b3,kitchen_table_k1,toy_chest_l1,bedroom_floor_b3,counter_k1,coffee_table_l1,counter_k1,sink_k1,dish_rack_k1,sink_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,entry_floor_e1
9360,d06 Sun 12:00,person:resident_1,entry_table_e1,entry_table_e1,kitchen_table_k1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,sink_k1,desk_b2,desk_b2,desk_b2,desk_b2,counter_k1,entry_table_e1,entry_floor_e1,kitchen_table_k1,counter_k1,desk_b3,kitchen_table_k1,toy_chest_l1,bedroom_floor_b3,counter_k1,coffee_table_l1,counter_k1,sink_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,entry_floor_e1
9420,d06 Sun 13:00,person:resident_1,entry_table_e1,entry_table_e1,kitchen_table_k1,counter_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,nightstand_b2,person:resident_3,desk_b2,desk_b2,person:resident_3,counter_k1,entry_table_e1,entry_floor_e1,kitchen_table_k1,dish_rack_k1,desk_b3,desk_b3,entry_floor_e1,bed_b3,kitchen_table_k1,entry_floor_e1,entry_floor_e1,sink_k1,dish_rack_k1,sink_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,sink_k1,counter_k1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1
9480,d06 Sun 14:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,dish_rack_k1,nightstand_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,nightstand_b2,person:resident_3,desk_b2,desk_b2,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,chair_k2,person:resident_4,desk_b3,toy_chest_l1,bed_b3,kitchen_table_k1,coffee_table_l1,counter_k1,sink_k1,dish_rack_k1,sink_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,sink_k1,counter_k1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1
9540,d06 Sun 15:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,bed_b2,counter_k1,dish_rack_k1,bed_b2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,nightstand_b2,person:resident_3,person:resident_3,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,bedroom_floor_b3,bedroom_floor_b3,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,chair_k2,desk_b3,desk_b3,toy_chest_l1,couch_l1,bed_b2,coffee_table_l1,counter_k1,sink_k1,dish_rack_k1,sink_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,sink_k1,counter_k1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1
9600,d06 Sun 16:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,bed_b3,counter_k1,dish_rack_k1,bed_b3,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,chair_k2,desk_b3,desk_b3,toy_chest_l1,couch_l1,bed_b3,coffee_table_l1,counter_k1,sink_k1,dish_rack_k1,sink_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,sink_k1,counter_k1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1
9660,d06 Sun 17:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,chair_k2,cupboard_k1,desk_b3,toy_chest_l1,couch_l1,counter_k1,coffee_table_l1,counter_k1,sink_k1,dish_rack_k1,sink_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,counter_k1,counter_k1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1
