t,stamp,mug_1,mug_2,bowl_1,bowl_2,plate_1,plate_2,laptop_1,laptop_2,phone_1,phone_2,keys_1,keys_2,book_1,book_2,water_bottle_1,water_bottle_2,backpack_1,backpack_2,jacket_1,jacket_2,charger_1,charger_2,notebook_1,pen_1,medication_bottle_1,toy_1,toy_2,blanket_1,blanket_2,dog_leash_1,towel_1,towel_2,wallet_1,wallet_2,umbrella_1,remote_1,headphones_1,lunchbox_1,lunchbox_2,gaming_controller_1
10020,d06 Sun 23:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
10080,d07 Mon 00:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
10140,d07 Mon 01:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
10200,d07 Mon 02:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
10260,d07 Mon 03:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
10320,d07 Mon 04:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
10380,d07 Mon 05:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
10440,d07 Mon 06:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
10500,d07 Mon 07:00,counter_k1,counter_k1,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
10560,d07 Mon 08:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,person:resident_3,entry_table_e1,chair_k1,person:resident_3,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,person:resident_3,counter_k1,coffee_table_l1
10620,d07 Mon 09:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
10680,d07 Mon 10:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
10740,d07 Mon 11:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
10800,d07 Mon 12:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
10860,d07 Mon 13:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
10920,d07 Mon 14:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
10980,d07 Mon 15:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,ELSEWHERE,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
11040,d07 Mon 16:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,person:resident_3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11100,d07 Mon 17:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,bed_b3,bed_b3,person:resident_2,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11160,d07 Mon 18:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,coffee_table_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11220,d07 Mon 19:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,coffee_table_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11280,d07 Mon 20:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,person:resident_1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11340,d07 Mon 21:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11400,d07 Mon 22:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,person:resident_2
11460,d07 Mon 23:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11520,d08 Tue 00:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11580,d08 Tue 01:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11640,d08 Tue 02:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11700,d08 Tue 03:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11760,d08 Tue 04:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11820,d08 Tue 05:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11880,d08 Tue 06:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
11940,d08 Tue 07:00,counter_k1,counter_k1,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
12000,d08 Tue 08:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,counter_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
12060,d08 Tue 09:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
12120,d08 Tue 10:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
12180,d08 Tue 11:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
12240,d08 Tue 12:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
12300,d08 Tue 13:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
12360,d08 Tue 14:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
12420,d08 Tue 15:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,ELSEWHERE,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
12480,d08 Tue 16:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,sink_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,bed_b3,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,kitchen_table_k1,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
