t,stamp,mug_sarah,mug_david,mug_shared_1,bowl_shared_1,bowl_shared_2,plate_shared_1,plate_shared_2,laptop_sarah,laptop_leo,phone_sarah,phone_david,phone_leo,phone_mia,tablet_david,keys_sarah,keys_david,keys_leo,wallet_sarah,wallet_david,backpack_leo,backpack_mia,headphones_leo,gaming_controller_leo,glasses_sarah,notebook_mia,pen_mia,toy_mia,blanket_mia,water_bottle_shared,jacket_david,vacuum_cleaner_shared,laundry_basket_shared,remote_shared
25920,d18 Fri 00:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,bedroom_3,bedroom_1,entry,bedroom_3,entry,living,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
25980,d18 Fri 01:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,bedroom_3,bedroom_1,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
26040,d18 Fri 02:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,bedroom_3,bedroom_1,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
26100,d18 Fri 03:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,bedroom_3,bedroom_1,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
26160,d18 Fri 04:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,bedroom_3,bedroom_1,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
26220,d18 Fri 05:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,bedroom_3,bedroom_1,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
26280,d18 Fri 06:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,bedroom_3,bedroom_1,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
26340,d18 Fri 07:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,kitchen,bedroom_1,entry,bathroom,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
26400,d18 Fri 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,outside,bedroom_2,living,kitchen,entry,outside,bedroom_1,kitchen,outside,entry,outside,living,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,living,bedroom_1,entry,living
26460,d18 Fri 09:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,living,outside,outside,living,outside,entry,outside,outside,kitchen,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,living,bedroom_1,entry,living
26520,d18 Fri 10:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
26580,d18 Fri 11:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
26640,d18 Fri 12:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
26700,d18 Fri 13:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
26760,d18 Fri 14:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
26820,d18 Fri 15:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
26880,d18 Fri 16:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,kitchen,outside,outside,outside,kitchen,living,outside,outside,outside,outside,outside,outside,kitchen,outside,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
26940,d18 Fri 17:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,kitchen,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,kitchen,bedroom_3,living,kitchen,kitchen,entry,kitchen,living,living,entry,bedroom_1,entry,living
27000,d18 Fri 18:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,kitchen,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,kitchen,bedroom_3,living,kitchen,living,entry,living,living,living,entry,bedroom_1,entry,living
27060,d18 Fri 19:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,kitchen,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,kitchen,bedroom_3,living,kitchen,bedroom_3,entry,living,living,bedroom_3,living,bedroom_1,entry,living
27120,d18 Fri 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,bedroom_1,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27180,d18 Fri 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27240,d18 Fri 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27300,d18 Fri 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27360,d19 Sat 00:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27420,d19 Sat 01:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27480,d19 Sat 02:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27540,d19 Sat 03:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27600,d19 Sat 04:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27660,d19 Sat 05:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27720,d19 Sat 06:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27780,d19 Sat 07:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27840,d19 Sat 08:00,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27900,d19 Sat 09:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,living,bedroom_3,kitchen,living,outside,kitchen,bedroom_3,outside,kitchen,bedroom_3,kitchen,bedroom_3,living,kitchen,bedroom_2,kitchen,living,bedroom_2,kitchen,living,bedroom_1,entry,living
27960,d19 Sat 10:00,outside,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,outside,bedroom_3,outside,living,bedroom_3,kitchen,living,outside,kitchen,bedroom_3,outside,kitchen,bedroom_3,kitchen,bedroom_3,living,kitchen,kitchen,kitchen,bedroom_2,living,kitchen,living,bedroom_1,entry,living
28020,d19 Sat 11:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,kitchen,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,kitchen,bedroom_3,living,kitchen,kitchen,kitchen,bedroom_2,living,kitchen,living,bedroom_1,entry,living
28080,d19 Sat 12:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,kitchen,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,kitchen,bedroom_3,living,kitchen,kitchen,kitchen,bedroom_2,living,kitchen,living,bedroom_1,entry,living
28140,d19 Sat 13:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,outside,bedroom_3,bedroom_3,bedroom_3,entry,outside,bedroom_3,entry,outside,bedroom_3,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,entry,bedroom_2,bedroom_3,kitchen,outside,bedroom_1,entry,bedroom_3
28200,d19 Sat 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,outside,bedroom_3,living,living,kitchen,outside,bedroom_3,entry,outside,bedroom_3,living,bedroom_3,living,bedroom_1,living,entry,kitchen,kitchen,kitchen,outside,kitchen,entry,living
28260,d19 Sat 15:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,entry,bedroom_3,entry,entry,bedroom_3,living,bedroom_3,living,living,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
28320,d19 Sat 16:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,entry,bedroom_3,entry,entry,bedroom_3,living,bedroom_3,living,kitchen,kitchen,entry,living,living,kitchen,living,entry,entry,living
28380,d19 Sat 17:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,entry,bedroom_3,entry,entry,bedroom_3,living,bedroom_3,living,kitchen,kitchen,entry,living,living,kitchen,living,entry,entry,living
28440,d19 Sat 18:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,entry,bedroom_3,entry,entry,bedroom_3,living,bedroom_3,living,kitchen,kitchen,entry,living,living,kitchen,living,entry,entry,living
28500,d19 Sat 19:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bathroom,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bathroom,bedroom_3,living,kitchen,kitchen,entry,living,living,kitchen,living,entry,entry,living
28560,d19 Sat 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
28620,d19 Sat 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
28680,d19 Sat 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
28740,d19 Sat 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
28800,d20 Sun 00:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
28860,d20 Sun 01:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,living,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
28920,d20 Sun 02:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,living,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
28980,d20 Sun 03:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,living,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
29040,d20 Sun 04:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,living,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
29100,d20 Sun 05:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,living,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
29160,d20 Sun 06:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,living,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
29220,d20 Sun 07:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,living,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
29280,d20 Sun 08:00,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_3,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,bedroom_3,bedroom_3,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
29340,d20 Sun 09:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,kitchen,living,kitchen,entry,bedroom_3,entry,kitchen,bedroom_3,kitchen,bedroom_3,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,entry,entry,living
29400,d20 Sun 10:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,bedroom_3,living,living,outside,outside,bedroom_3,outside,outside,bedroom_3,living,bedroom_3,living,bedroom_1,living,living,living,bedroom_2,kitchen,outside,entry,entry,living
29460,d20 Sun 11:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,outside,bedroom_3,entry,outside,bedroom_3,entry,bedroom_3,living,bedroom_1,living,kitchen,living,bedroom_2,bedroom_3,outside,entry,entry,living
29520,d20 Sun 12:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,living,kitchen,living,entry,entry,living
29580,d20 Sun 13:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,living,bedroom_3,living,entry,entry,living
29640,d20 Sun 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,kitchen,living,living,bedroom_3,living,entry,entry,living
29700,d20 Sun 15:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,living,kitchen,living,living,kitchen,living,living,entry,living
29760,d20 Sun 16:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,bedroom_3,living,kitchen,kitchen,living,living,kitchen,living,entry,entry,living
29820,d20 Sun 17:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,bedroom_3,bedroom_1,kitchen,kitchen,living,living,kitchen,living,entry,entry,living
29880,d20 Sun 18:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,bedroom_3,bedroom_1,kitchen,kitchen,living,living,kitchen,living,entry,entry,living
29940,d20 Sun 19:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,bedroom_3,kitchen,kitchen,living,bedroom_3,living,entry,entry,living
30000,d20 Sun 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_3,kitchen,kitchen,living,bathroom,kitchen,living,entry,entry,living
30060,d20 Sun 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,entry,living
30120,d20 Sun 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,entry,living
30180,d20 Sun 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,entry,living
